energetic_convergences,energy_consumed,UFO_Label,max_spiritual_size,end_time,start_source,end_source,delta_source,TARGET_INIT_MEDITATE,Dimension 4,Dimension 5,start_hour,driveTrain,start_time,
ALMDACT1_7_B1,1.26,14,21,3044-09-18T00:10:43,29,35,35,57,43.16014191,-179.9716415,23,PSY_B,3044-09-17T23:13:29,
ALMDACT1_7_B1,15.96,14,21,3044-09-18T14:36:47,13,89,89,673,43.16012411,-179.9714797,3,PSY_B,3044-09-18T03:23:25,
ALMDACT1_7_B1,0,14,21,3044-09-18T23:11:50,46,46,46,3,43.16014191,-179.9713179,23,PSY_B,3044-09-18T23:08:34,
ALMDACT1_7_B1,3.57,14,21,3044-09-20T23:47:41,19,36,36,152,43.16015485,-179.9713179,21,PSY_B,3044-09-20T21:15:31,
ALMDACT1_7_B1,18.06,14,21,3044-09-21T14:44:09,13,99,99,823,43.16013544,-179.9713503,1,PSY_B,3044-09-21T01:00:33,
ALMDACT1_7_B1,1.47,14,21,3044-09-22T23:55:03,57,64,64,84,43.16019207,-179.9715574,22,PSY_B,3044-09-22T22:30:31,
ALMDACT1_7_B1,3.57,14,21,3044-09-24T00:05:25,45,62,62,169,43.16015485,-179.9713826,21,PSY_B,3044-09-23T21:15:33,
J5NNY_1_N001,10.92,14,21,3044-09-24T14:31:09,47,99,99,535,43.08420593,-179.8807746,5,PSY_B,3044-09-24T05:35:27,
J5NNY_1_N001,8.19,14,21,3044-09-25T14:45:02,61,100,100,834,43.08419299,-179.8807099,0,PSY_B,3044-09-25T00:50:30,
J5NNY_1_N001,2.52,14,21,3044-09-27T01:05:17,35,47,47,119,43.08419946,-179.8807423,23,PSY_B,3044-09-26T23:05:34,
J5NNY_1_N001,11.34,14,21,3044-09-27T14:28:51,46,100,100,738,43.08383541,-179.8806128,2,PSY_B,3044-09-27T02:10:30,
J5NNY_1_N001,3.57,14,21,3044-09-28T01:30:26,76,93,93,169,43.08384836,-179.8806128,22,PSY_B,3044-09-27T22:40:35,
J5NNY_1_N001,15.96,14,21,3044-09-30T17:42:22,17,93,93,726,43.08389204,-179.8807423,5,PSY_B,3044-09-30T05:35:29,
J5NNY_1_N001,4.2,14,21,3044-09-30T23:30:24,66,86,86,109,43.08419299,-179.8807099,21,PSY_B,3044-09-30T21:40:31,
ALMDACT1_7_B1,8.82,14,21,3044-10-01T14:41:45,58,100,100,586,43.16017265,-179.9714797,4,PSY_B,3044-10-01T04:55:28,
ALMDACT1_7_B1,1.26,14,21,3044-10-01T23:48:30,72,78,78,57,43.16015485,-179.9713503,22,PSY_B,3044-10-01T22:50:33,
ALMDACT1_7_B1,1.05,14,21,3044-10-02T21:35:20,13,18,18,49,43.16016456,-179.971415,20,PSY_B,3044-10-02T20:45:39,
ALMDACT1_7_B1,2.31,14,21,3044-10-03T00:07:14,12,23,23,96,43.16016456,-179.971415,22,PSY_B,3044-10-02T22:30:33,
ALMDACT1_7_B1,15.96,14,21,3044-10-03T14:37:13,23,99,99,721,43.16016456,-179.9714797,2,PSY_B,3044-10-03T02:35:30,
ALMDACT1_7_B1,7.98,14,21,3044-10-04T14:40:20,62,100,100,569,43.16014191,-179.9715768,5,PSY_B,3044-10-04T05:10:30,
ALMDACT1_7_B1,1.26,14,21,3044-10-04T23:37:44,72,78,78,61,43.16018074,-179.971415,22,PSY_B,3044-10-04T22:35:52,
ALMDACT1_7_B1,9.45,14,21,3044-10-05T14:50:02,55,100,100,699,43.16026488,-179.971415,3,PSY_B,3044-10-05T03:10:33,
ALMDACT1_7_B1,0.84,14,21,3044-10-06T00:23:04,58,62,62,37,43.16014838,-179.971415,23,PSY_B,3044-10-05T23:45:34,
ALMDACT1_7_B1,13.02,14,21,3044-10-07T00:03:13,38,100,100,1057,43.16014838,-179.9713503,6,PSY_B,3044-10-06T06:25:30,
ALMDACT1_7_B1,1.47,14,21,3044-10-08T00:13:25,93,100,100,422,43.16014191,-179.9713179,17,PSY_B,3044-10-07T17:10:45,
APPMAT_1_N001,15.272,15,33.2,3044-08-15T00:06:07,53,99,99,167,42.48770111,-178.9454412,21,PSY,3044-08-14T21:18:25,
PAULSWT_1_N013,8.632,15,33.2,3044-08-15T18:17:50,74,100,100,1030,41.81814682,-179.2132525,1,PSY,3044-08-15T01:07:05,
PAULSWT_1_N013,6.64,15,33.2,3044-08-19T18:10:38,80,100,100,1070,41.81814359,-179.213369,0,PSY,3044-08-19T00:20:36,
APPMAT_1_N001,12.284,15,33.2,3044-08-21T23:25:25,63,100,100,147,42.48787424,-178.9455383,20,PSY,3044-08-21T20:58:21,
PAULSWT_1_N013,11.952,15,33.2,3044-08-22T17:00:34,64,100,100,919,41.81814359,-179.213369,1,PSY,3044-08-22T01:40:37,
PAULSWT_1_N013,0,15,33.2,3044-08-24T03:09:17,42,41,41,190,41.81814359,-179.213369,23,PSY,3044-08-23T23:59:13,
PAULSWT_1_N013,20.584,15,33.2,3044-08-24T17:22:24,38,100,100,825,41.81814682,-179.2132202,3,PSY,3044-08-24T03:37:14,
PAULSWT_1_N013,24.236,15,33.2,3044-09-22T00:23:30,27,100,100,1303,41.81814359,-179.213369,2,PSY,3044-09-21T02:40:25,
PAULSWT_1_N013,26.892,15,33.2,3044-09-26T18:21:09,19,100,100,837,41.81814359,-179.213369,4,PSY,3044-09-26T04:23:11,
APPMAT_1_N001,13.28,15,33.2,3044-10-02T01:59:11,60,100,100,284,42.48735648,-178.9452988,21,PSY,3044-10-01T21:15:00,
APPMAT_1_N001,9.296,15,33.2,3044-10-02T21:39:14,30,58,58,93,42.48740016,-178.9453441,20,PSY,3044-10-02T20:05:33,
PAULSWT_1_N013,23.24,15,33.2,3044-10-03T18:31:57,30,100,100,998,41.81814359,-179.213369,1,PSY,3044-10-03T01:53:02,
PAULSWT_1_N013,20.584,15,33.2,3044-10-05T15:09:21,38,100,100,880,41.81815653,-179.2131716,0,PSY,3044-10-05T00:28:55,
PAULSWT_1_N013,0,15,33.2,3044-10-09T16:54:32,100,100,100,5440,41.81803842,-179.2132687,22,PSY,3044-10-05T22:13:36,
PAULSWT_1_N013,20.584,15,33.2,3044-10-10T18:24:17,38,100,100,830,41.81814359,-179.213369,4,PSY,3044-10-10T04:33:32,
PAULSWT_1_N013,0,15,33.2,3044-10-12T01:25:18,31,31,31,64,41.81814682,-179.2133496,0,PSY,3044-10-12T00:20:24,
PAULSWT_1_N004,1.992,15,33.2,3044-10-12T19:49:29,24,30,30,131,41.87005226,-178.9809239,17,PSY,3044-10-12T17:38:03,
PAULSWT_1_N004,4.98,15,33.2,3044-10-12T23:56:27,30,45,45,233,41.87005226,-178.9809239,20,PSY,3044-10-12T20:03:06,
PAULSWT_1_N013,19.92,15,33.2,3044-10-15T21:52:10,40,100,100,3176,41.818163,-179.2129613,16,PSY,3044-10-13T16:55:46,
PAULSWT_1_N013,26.228,15,33.2,3044-10-17T18:16:17,21,100,100,2270,41.81814359,-179.2134143,4,PSY,3044-10-16T04:25:34,
PAULSWT_1_N013,21.248,15,33.2,3044-10-23T18:40:51,36,100,100,6823,41.81814682,-179.2131878,0,PSY,3044-10-19T00:57:45,
PAULSWT_1_N013,5.976,15,33.2,3044-10-25T21:03:02,82,100,100,1072,41.81814359,-179.2134143,3,PSY,3044-10-25T03:10:23,
PAULSWT_1_N013,1.328,15,33.2,3044-10-26T20:18:19,96,100,100,1343,41.81800767,-179.2132525,21,PSY,3044-10-25T21:55:05,
PAULSWT_1_N013,27.224,15,33.2,3044-10-31T17:10:16,18,100,100,840,41.81814359,-179.213369,3,PSY,3044-10-31T03:09:38,
APPMAT_1_N001,0,15,33.2,3044-11-01T22:22:35,29,29,29,8,42.48741149,-178.9453765,22,PSY,3044-11-01T22:13:56,
APPMAT_1_N001,3.652,15,33.2,3044-11-02T01:11:56,29,40,40,132,42.48769464,-178.9454735,22,PSY,3044-11-01T22:59:06,
PAULSWT_1_N013,28.552,15,33.2,3044-11-03T20:01:55,14,100,100,2439,41.81803356,-179.2132687,3,PSY,3044-11-02T03:22:13,
PAULSWT_1_N013,19.256,15,33.2,3044-11-07T17:21:52,42,100,100,878,41.81803356,-179.2129613,2,PSY,3044-11-07T02:43:40,
APPMAT_1_N001,11.952,15,33.2,3044-11-08T21:48:45,64,100,100,164,42.48748592,-178.9453765,19,PSY,3044-11-08T19:03:53,
PAULSWT_1_N013,14.276,15,33.2,3044-11-09T18:03:22,57,100,100,574,41.81803356,-179.2132687,8,PSY,3044-11-09T08:28:48,
PAULSWT_1_N013,23.572,15,33.2,3044-11-10T19:46:35,29,100,100,823,41.81814682,-179.2131878,6,PSY,3044-11-10T06:03:00,
PAULSWT_1_N013,0,15,33.2,3044-11-12T03:44:47,17,17,17,12,41.81814359,-179.213369,3,PSY,3044-11-12T03:32:20,
PAULSWT_1_N013,28.552,15,33.2,3044-11-13T20:16:05,14,100,100,2367,41.81814359,-179.213382,4,PSY,3044-11-12T04:48:25,
PAULSWT_1_N013,0,15,33.2,3044-11-14T04:18:38,24,23,23,298,41.81814682,-179.2133496,23,PSY,3044-11-13T23:20:19,
PAULSWT_1_N013,25.896,15,33.2,3044-11-14T19:41:37,22,100,100,857,41.818163,-179.213026,5,PSY,3044-11-14T05:24:05,
PAULSWT_1_N013,14.94,15,33.2,3044-11-20T20:02:39,55,100,100,842,41.81814682,-179.2133496,6,PSY,3044-11-20T06:00:23,
PAULSWT_1_N013,0,15,33.2,3044-12-19T19:23:33,100,100,100,2015,41.81814359,-179.213369,9,PSY,3044-12-18T09:47:56,
PAULSWT_1_N013,2.988,15,33.2,3044-12-21T01:04:27,91,100,100,1228,-17.9777776,215.7333312,4,PSY,3044-12-20T04:35:55,
PAULSWT_1_N013,11.288,15,33.2,3044-12-26T19:17:20,66,100,100,5194,-17.9777776,215.7333312,4,PSY,3044-12-23T04:42:25,
PAULSWT_1_N013,7.636,15,33.2,3044-12-31T23:03:51,77,100,100,2745,-17.9777776,215.7333312,1,PSY,3044-12-30T01:18:03,
PAULSWT_1_N013,5.976,15,33.2,3045-01-03T18:03:24,82,100,100,1286,-17.9777776,215.7333312,20,PSY,3045-01-02T20:37:01,
PAULSWT_1_N013,7.636,15,33.2,3045-01-04T01:28:52,25,48,48,75,-17.9777776,215.7333312,0,PSY,3045-01-04T00:13:52,
PAULSWT_1_N013,9.628,15,33.2,3045-01-08T17:53:37,71,100,100,2222,-17.9777776,215.7333312,4,PSY,3045-01-07T04:51:34,
PAULSWT_1_N013,24.9,15,33.2,3045-01-09T19:19:35,25,100,100,995,-17.9777776,215.7333312,2,PSY,3045-01-09T02:44:11,
PAULSWT_1_N013,28.884,15,33.2,3045-01-12T03:05:40,13,100,100,1295,-17.9777776,215.7333312,5,PSY,3045-01-11T05:30:25,
PAULSWT_1_N013,0,15,33.2,3045-01-17T23:02:03,30,30,30,32,-17.9777776,215.7333312,22,PSY,3045-01-17T22:29:25,
PAULSWT_1_N013,14.276,15,33.2,3045-01-18T01:28:25,30,73,73,139,-17.9777776,215.7333312,23,PSY,3045-01-17T23:08:51,
PAULSWT_1_N013,18.592,15,33.2,3045-01-18T21:50:35,44,100,100,1031,-17.9777776,215.7333312,4,PSY,3045-01-18T04:38:46,
PAULSWT_1_N013,25.232,15,33.2,3045-01-25T03:24:52,7,83,83,246,-17.9777776,215.7333312,23,PSY,3045-01-24T23:18:47,
PAULSWT_1_N013,26.56,15,33.2,3045-01-30T16:51:47,20,100,100,755,-17.9777776,215.7333312,4,PSY,3045-01-30T04:16:00,
PAULSWT_1_N013,24.9,15,33.2,3045-02-01T17:06:23,25,100,100,939,-17.9777776,215.7333312,1,PSY,3045-02-01T01:26:38,
PAULSWT_1_N013,5.644,15,33.2,3045-02-05T20:23:35,83,100,100,1423,-17.9777776,215.7333312,20,PSY,3045-02-04T20:40:07,
PAULSWT_1_N013,30.212,15,33.2,3045-02-07T18:22:49,9,100,100,1184,-17.9777776,215.7333312,22,PSY,3045-02-06T22:38:48,
PAULSWT_1_N013,3.32,15,33.2,3045-02-13T19:23:35,7,17,17,24,-17.9777776,215.7333312,18,PSY,3045-02-13T18:58:53,
PAULSWT_1_N013,29.88,15,33.2,3045-02-14T17:52:11,10,100,100,1274,-17.9777776,215.7333312,20,PSY,3045-02-13T20:37:27,
PAULSWT_1_N013,4.98,15,33.2,3045-02-15T16:52:49,85,100,100,639,-17.9777776,215.7333312,6,PSY,3045-02-15T06:13:15,
PAULSWT_1_N013,3.984,15,33.2,3045-02-15T20:03:28,88,100,100,54,-17.9777776,215.7333312,19,PSY,3045-02-15T19:08:53,
PAULSWT_1_N013,17.596,15,33.2,3045-02-16T01:00:35,46,99,99,196,-17.9777776,215.7333312,21,PSY,3045-02-15T21:43:52,
N1t AvaXlabl5,0,15,33.2,3045-02-18T22:57:11,54,54,54,3,-17.9777776,215.7333312,22,PSY,3045-02-18T22:53:22,
N1t AvaXlabl5,0,15,33.2,3045-02-18T23:14:48,54,54,54,11,-17.9777776,215.7333312,23,PSY,3045-02-18T23:03:32,
N1t AvaXlabl5,15.604,15,33.2,3045-02-19T17:11:28,53,100,100,1058,-17.9777776,215.7333312,23,PSY,3045-02-18T23:33:11,
N1t AvaXlabl5,28.552,15,33.2,3045-02-22T21:59:43,14,100,100,1153,-17.9777776,215.7333312,2,PSY,3045-02-22T02:45:52,
N1t AvaXlabl5,0,15,33.2,3045-02-25T05:41:24,72,72,72,16,-17.9777776,215.7333312,5,PSY,3045-02-25T05:24:47,
N1t AvaXlabl5,15.272,15,33.2,3045-02-25T16:48:16,54,100,100,636,-17.9777776,215.7333312,6,PSY,3045-02-25T06:11:18,
N1t AvaXlabl5,29.88,15,33.2,3045-02-27T19:00:59,10,100,100,917,-17.9777776,215.7333312,3,PSY,3045-02-27T03:43:42,
N1t AvaXlabl5,30.544,15,33.2,3045-03-01T16:29:36,8,100,100,900,-17.9777776,215.7333312,1,PSY,3045-03-01T01:28:47,
N1t AvaXlabl5,23.572,15,33.2,3045-03-02T19:32:28,29,100,100,851,-17.9777776,215.7333312,5,PSY,3045-03-02T05:21:05,
N1t AvaXlabl5,12.948,15,33.2,3045-03-03T06:07:27,43,82,82,113,-17.9777776,215.7333312,4,PSY,3045-03-03T04:13:44,
N1t AvaXlabl5,16.6,15,33.2,3045-03-04T16:48:27,50,100,100,916,-17.9777776,215.7333312,1,PSY,3045-03-04T01:32:05,
N1t AvaXlabl5,25.564,15,33.2,3045-03-08T17:18:49,23,100,100,835,-17.9777776,215.7333312,3,PSY,3045-03-08T03:22:52,
N1t AvaXlabl5,5.976,15,33.2,3045-03-12T12:39:50,82,100,100,663,-17.9777776,215.7333312,1,PSY,3045-03-12T01:36:40,
N1t AvaXlabl5,0,15,33.2,3045-03-13T02:26:13,13,13,13,92,-17.9777776,215.7333312,0,PSY,3045-03-13T00:53:40,
N1t AvaXlabl5,30.544,15,33.2,3045-03-13T17:55:59,8,100,100,844,-17.9777776,215.7333312,3,PSY,3045-03-13T03:51:11,
N1t AvaXlabl5,24.9,15,33.2,3045-03-18T15:25:57,25,100,100,5305,-17.9777776,215.7333312,23,PSY,3045-03-14T23:00:38,
PAULSWT_1_N013,18.924,15,33.2,3045-03-19T15:18:42,43,100,100,783,41.81815653,-179.2131555,2,PSY,3045-03-19T02:14:48,
PAULSWT_1_N013,15.604,15,33.2,3045-03-20T02:15:31,45,92,92,129,41.81801738,-179.2133496,0,PSY,3045-03-20T00:06:10,
PAULSWT_1_N013,16.6,15,33.2,3045-03-20T17:57:39,50,100,100,707,41.81814359,-179.213369,6,PSY,3045-03-20T06:10:06,
PAULSWT_1_N013,13.944,15,33.2,3045-03-22T20:55:22,58,100,100,1477,41.81814682,-179.2133496,20,PSY,3045-03-21T20:18:20,
PAULSWT_1_N013,24.236,15,33.2,3045-03-27T15:47:11,27,100,100,803,41.81799473,-179.213026,2,PSY,3045-03-27T02:23:19,
5LPATX1_1_N015,5.644,15,33.2,3045-03-28T22:33:54,23,40,40,7,42.32045492,-178.9145697,22,PSY,3045-03-28T22:26:11,
PAULSWT_1_N013,27.556,15,33.2,3045-03-29T19:45:02,17,100,100,1231,41.81815653,-179.2131716,23,PSY,3045-03-28T23:13:05,
PAULSWT_1_N013,22.908,15,33.2,3045-04-03T15:52:42,31,100,100,966,41.81814359,-179.213369,23,PSY,3045-04-02T23:46:27,
PAULSWT_1_N013,30.544,15,33.2,3045-04-05T16:01:20,8,100,100,926,41.818163,-179.213026,0,PSY,3045-04-05T00:35:17,
APPMAT_1_N001,5.312,15,33.2,3045-04-08T22:18:59,52,68,68,57,42.4877723,-178.9468003,21,PSY,3045-04-08T21:21:10,
PAULSWT_1_N013,19.92,15,33.2,3045-04-09T19:20:34,40,100,100,879,41.81814359,-179.213382,4,PSY,3045-04-09T04:41:07,
PAULSWT_1_N013,7.636,15,33.2,3045-04-16T19:17:40,77,100,100,711,41.81803356,-179.2132687,7,PSY,3045-04-16T07:26:06,
PAULSWT_1_N013,29.88,15,33.2,3045-04-18T17:19:23,10,100,100,813,41.81794619,-179.2129937,3,PSY,3045-04-18T03:46:07,
PAULSWT_1_N013,17.596,15,33.2,3045-04-19T17:18:16,47,100,100,957,41.81814359,-179.213382,1,PSY,3045-04-19T01:20:31,
DALYCTY_1_N016,11.952,16,33.2,3044-08-17T15:33:04,64,100,100,729,43.140069,-180.6321738,3,PSY,3044-08-17T03:23:07,
DALYCTY_1_N016,3.32,16,33.2,3044-08-19T20:57:37,90,100,100,2646,43.14006415,-180.6322385,0,PSY,3044-08-18T00:50:58,
DALYCTY_1_N016,11.62,16,33.2,3044-08-23T15:25:43,65,100,100,1338,43.1398263,-180.6327239,17,PSY,3044-08-22T17:07:24,
DALYCTY_1_N016,5.312,16,33.2,3044-08-28T16:25:43,84,100,100,6509,43.14005768,-180.6320767,3,PSY,3044-08-24T03:56:17,
DALYCTY_1_N016,9.96,16,33.2,3044-08-31T16:13:58,70,100,100,2321,43.13997678,-180.6321091,1,PSY,3044-08-30T01:32:01,
DALYCTY_1_N016,4.316,16,33.2,3044-09-03T01:46:41,87,100,100,1770,43.14006415,-180.632012,20,PSY,3044-09-01T20:16:23,
DALYCTY_1_N016,9.628,16,33.2,3044-09-06T14:47:28,71,100,100,746,43.13993471,-180.6320767,2,PSY,3044-09-06T02:21:16,
DALYCTY_1_N016,3.984,16,33.2,3044-09-07T16:02:48,88,100,100,845,43.14008518,-180.6322062,1,PSY,3044-09-07T01:56:54,
DALYCTY_1_N016,3.32,16,33.2,3044-09-08T18:58:37,90,100,100,1079,43.140069,-180.6322385,0,PSY,3044-09-08T00:58:50,
DALYCTY_1_N016,9.628,16,33.2,3044-09-12T15:27:16,71,100,100,614,43.14008518,-180.6322062,5,PSY,3044-09-12T05:13:07,
DALYCTY_1_N016,0,16,33.2,3044-09-13T00:45:42,80,80,80,39,43.14008518,-180.6321738,0,PSY,3044-09-13T00:06:13,
DALYCTY_1_N016,7.968,16,33.2,3044-09-13T13:30:57,74,98,98,615,43.140069,-180.6321738,3,PSY,3044-09-13T03:15:35,
DALYCTY_1_N016,5.976,16,33.2,3044-09-20T16:09:00,82,100,100,817,43.13988455,-180.6327239,2,PSY,3044-09-20T02:31:14,
DALYCTY_1_N016,7.304,16,33.2,3044-09-22T19:27:52,75,97,97,1132,43.13997192,-180.6320314,0,PSY,3044-09-22T00:34:55,
DALYCTY_1_N016,0,16,33.2,3044-09-23T02:09:44,86,86,86,91,43.14003664,-180.6319473,0,PSY,3044-09-23T00:38:43,
DALYCTY_1_N016,5.312,16,33.2,3044-09-24T13:14:13,84,100,100,2090,43.13995574,-180.632012,2,PSY,3044-09-23T02:23:30,
DALYCTY_1_N016,3.984,16,33.2,3044-09-26T02:17:18,88,100,100,1286,43.140069,-180.6321415,4,PSY,3044-09-25T04:50:26,
DALYCTY_1_N016,1.328,16,33.2,3044-09-26T15:50:12,96,100,100,633,43.14008842,-180.6322062,5,PSY,3044-09-26T05:16:36,
DALYCTY_1_N016,0,16,33.2,3044-09-28T01:34:02,77,77,77,129,43.13981012,-180.6327239,23,PSY,3044-09-27T23:24:50,
DALYCTY_1_N016,9.296,16,33.2,3044-09-28T16:18:40,72,100,100,632,43.13996545,-180.6320314,5,PSY,3044-09-28T05:46:27,
DALYCTY_1_N016,3.32,16,33.2,3044-10-01T16:25:12,90,100,100,3989,43.13996545,-180.6320314,21,PSY,3044-09-28T21:55:18,
DALYCTY_1_N016,0,16,33.2,3044-10-03T02:19:14,79,79,79,67,43.13997678,-180.6319344,1,PSY,3044-10-03T01:11:15,
DALYCTY_1_N016,8.632,16,33.2,3044-10-03T16:12:37,74,100,100,567,43.14008518,-180.6322062,6,PSY,3044-10-03T06:45:12,
DALYCTY_1_N016,2.988,16,33.2,3044-10-04T16:18:40,91,100,100,744,43.14008518,-180.6321415,3,PSY,3044-10-04T03:54:15,
DALYCTY_1_N016,7.636,16,33.2,3044-10-06T15:23:57,71,94,94,877,43.13998325,-180.6320314,0,PSY,3044-10-06T00:46:32,
DALYCTY_1_N016,5.976,16,33.2,3044-10-07T20:54:55,82,100,100,1223,43.13996545,-180.6321415,0,PSY,3044-10-07T00:31:02,
DALYCTY_1_N016,0.332,16,33.2,3044-10-08T15:59:13,99,100,100,870,43.13997678,-180.6319149,1,PSY,3044-10-08T01:29:12,
DALYCTY_1_N016,2.324,16,33.2,3044-10-09T19:59:02,93,100,100,1597,43.13997192,-180.6320444,17,PSY,3044-10-08T17:21:31,
DALYCTY_1_N016,3.32,16,33.2,3044-10-10T18:30:24,90,100,100,864,43.13997192,-180.632012,4,PSY,3044-10-10T04:05:26,
DALYCTY_1_N016,3.652,16,33.2,3044-10-11T14:45:29,89,100,100,921,43.13997192,-180.6319473,23,PSY,3044-10-10T23:23:48,
DALYCTY_1_N016,9.628,16,33.2,3044-10-15T17:02:16,71,100,100,681,43.14006415,-180.6319473,5,PSY,3044-10-15T05:40:49,
DALYCTY_1_N016,3.652,16,33.2,3044-10-16T16:42:22,89,100,100,940,43.13993471,-180.6322062,1,PSY,3044-10-16T01:02:00,
DALYCTY_1_N016,3.652,16,33.2,3044-10-17T17:07:23,89,100,100,1011,43.13996545,-180.632012,0,PSY,3044-10-17T00:16:10,
DALYCTY_1_N016,4.316,16,33.2,3044-10-18T14:38:57,87,100,100,753,43.13998325,-180.6319149,2,PSY,3044-10-18T02:05:44,
DALYCTY_1_N016,3.652,16,33.2,3044-10-19T17:05:33,89,100,100,923,43.13997678,-180.6320314,1,PSY,3044-10-19T01:42:16,
DALYCTY_1_N016,1.992,16,33.2,3044-10-20T19:13:39,90,96,96,1087,43.14006415,-180.6322062,1,PSY,3044-10-20T01:06:03,
DALYCTY_1_N016,7.968,16,33.2,3044-10-22T17:17:03,76,100,100,2443,43.13993956,-180.6320444,0,PSY,3044-10-21T00:33:04,
DALYCTY_1_N016,3.652,16,33.2,3044-10-23T16:01:26,89,100,100,1019,43.13996545,-180.632012,23,PSY,3044-10-22T23:02:00,
DALYCTY_1_N016,6.64,16,33.2,3044-10-24T18:37:13,80,100,100,801,43.14008518,-180.6321091,5,PSY,3044-10-24T05:15:48,
DALYCTY_1_N016,2.988,16,33.2,3044-10-25T15:16:03,91,100,100,828,43.14008518,-180.6321738,1,PSY,3044-10-25T01:27:13,
DALYCTY_1_N016,4.648,16,33.2,3044-10-26T23:06:11,86,100,100,929,43.13996545,-180.6320767,7,PSY,3044-10-26T07:36:12,
DALYCTY_1_N016,2.324,16,33.2,3044-10-27T19:52:13,78,85,85,1059,43.13995574,-180.6320314,2,PSY,3044-10-27T02:12:49,
DALYCTY_1_N016,6.972,16,33.2,3044-10-29T18:45:08,79,100,100,2597,43.14000914,-180.6320314,23,PSY,3044-10-27T23:27:44,
DALYCTY_1_N016,4.316,16,33.2,3044-10-30T21:14:25,87,100,100,1366,43.13993956,-180.6320767,22,PSY,3044-10-29T22:27:57,
DALYCTY_1_N016,10.956,16,33.2,3044-11-02T18:18:19,52,85,85,724,43.14005282,-180.6319473,6,PSY,3044-11-02T06:13:34,
DALYCTY_1_N016,8.632,16,33.2,3044-11-05T16:56:41,74,100,100,3530,43.13997678,-180.6321091,6,PSY,3044-11-03T06:05:55,
DALYCTY_1_N016,12.284,16,33.2,3044-11-27T17:03:09,63,100,100,18090,43.140069,-180.6321738,3,PSY,3044-11-15T03:32:52,
DALYCTY_1_N016,0,16,33.2,3044-11-28T03:11:22,81,81,81,95,43.13998325,-180.6321091,1,PSY,3044-11-28T01:36:15,
DALYCTY_1_N016,9.296,16,33.2,3044-11-28T17:16:58,72,100,100,705,43.140069,-180.6320444,5,PSY,3044-11-28T05:31:30,
DALYCTY_1_N016,0,16,33.2,3044-11-30T01:23:00,80,80,80,478,43.14008842,-180.6322547,17,PSY,3044-11-29T17:24:38,
DALYCTY_1_N016,5.976,16,33.2,3044-12-01T00:08:31,69,87,87,759,43.14005282,-180.6321738,11,PSY,3044-11-30T11:28:34,
DALYCTY_1_N016,18.592,16,33.2,3044-12-03T17:33:16,33,89,89,1019,43.14011269,-180.6322062,0,PSY,3044-12-03T00:33:34,
DALYCTY_1_N016,4.316,16,33.2,3044-12-05T18:02:16,87,100,100,736,43.14008842,-180.6322547,5,PSY,3044-12-05T05:45:51,
DALYCTY_1_N016,7.968,16,33.2,3044-12-07T17:28:58,74,98,98,904,43.14008518,-180.6321738,2,PSY,3044-12-07T02:24:42,
DALYCTY_1_N016,18.592,16,33.2,3044-12-10T18:08:17,42,98,98,2242,43.140069,-180.6321738,4,PSY,3044-12-09T04:45:55,
DALYCTY_1_N016,11.62,16,33.2,3044-12-11T18:46:18,61,96,96,732,43.140069,-180.6321415,6,PSY,3044-12-11T06:33:34,
DALYCTY_1_N016,6.308,16,33.2,3044-12-12T17:22:21,81,100,100,628,43.13996545,-180.6320314,6,PSY,3044-12-12T06:54:07,
DALYCTY_1_N016,4.316,16,33.2,3044-12-13T16:59:45,87,100,100,748,43.14008518,-180.6322385,4,PSY,3044-12-13T04:30:50,
DALYCTY_1_N016,6.308,16,33.2,3044-12-14T17:09:15,81,100,100,682,43.14008842,-180.6320314,5,PSY,3044-12-14T05:46:26,
N1t AvaXlabl5,5.312,16,33.2,3044-12-17T18:35:59,84,100,100,3716,43.13993956,-180.6321415,4,PSY,3044-12-15T04:39:22,
DALYCTY_1_N016,3.32,16,33.2,3044-12-18T16:18:32,90,100,100,825,43.14008518,-180.6322062,2,PSY,3044-12-18T02:32:44,
DALYCTY_1_N016,4.316,16,33.2,3044-12-20T17:29:52,87,100,100,2313,43.14008518,-180.6322062,2,PSY,3044-12-19T02:56:46,
DALYCTY_1_N016,4.648,16,33.2,3044-12-21T16:36:32,86,100,100,852,43.13995898,-180.6321738,2,PSY,3044-12-21T02:24:22,
DALYCTY_1_N016,5.644,16,33.2,3044-12-29T01:08:22,83,100,100,9751,43.14005768,-180.6320444,6,PSY,3044-12-22T06:36:25,
DALYCTY_1_N016,0,16,33.2,3045-01-09T17:06:44,100,100,100,16783,43.14005768,-180.6320767,1,PSY,3044-12-29T01:23:34,
DALYCTY_1_N016,16.932,16,33.2,3045-01-10T15:51:33,35,86,86,857,43.13999619,-180.6321415,1,PSY,3045-01-10T01:33:35,
DALYCTY_1_N016,9.296,16,33.2,3045-01-11T16:52:23,71,99,99,829,43.14005768,-180.6321415,3,PSY,3045-01-11T03:02:29,
DALYCTY_1_N016,2.656,16,33.2,3045-01-12T20:36:45,72,80,80,839,43.14000428,-180.6320314,6,PSY,3045-01-12T06:37:32,
DALYCTY_1_N016,2.324,16,33.2,3045-01-13T20:05:49,67,74,74,1004,43.13995574,-180.6321091,3,PSY,3045-01-13T03:20:56,
DALYCTY_1_N016,16.6,16,33.2,3045-01-15T16:26:24,45,95,95,852,43.13993471,-180.6321415,2,PSY,3045-01-15T02:13:34,
